time,ue_id,enb_id,rsrp_dbm,rsrq_db,sinr_db
49,11,1,-80.63617621181741,-17.354110042771694,-68.51909005239246
49,11,2,-75.40230583677695,-10.374333742293912,-65.55188398640038
49,11,3,-77.05496231447806,-8.400489297682004,-67.41815969232255
49,11,4,-75.63106194891267,-12.306413144444445,-61.88139730952271
49,11,5,-71.97118707691716,-12.102204762182575,-64.5190397803083
49,11,6,-64.01755521520748,-12.557205068043544,-55.352287697387474
49,11,7,-64.85611068274412,-1.4679932331680323,-57.72925892106242
49,12,1,-63.737960407643016,-7.1063532342142715,-54.782281912369235
49,12,2,-71.98383478185977,-9.634820899214418,-63.83215906287169
49,12,3,-63.58151870067997,-8.737963115368432,-52.92286368323996
49,12,4,-60.820822933726134,-7.043367531541813,-49.46298906275381
49,12,5,-70.83697922621685,-10.731082728653966,-57.78694595490464
49,12,6,-74.9515473221048,-8.475543150267178,-63.51302243618158
49,12,7,-74.44838532291813,-15.337084744188449,-65.065980730853
49,13,1,-76.79282755067543,-8.769137603899248,-68.51507275557876
49,13,2,-68.04248803685812,-10.370226013681515,-58.200022912105695
49,13,3,-75.46499961863005,-7.381670365095803,-66.8089293613672
49,13,4,-68.34127132911424,-6.409646169110467,-61.08863769057693
49,13,5,-67.5984784860561,-13.105320939139645,-57.93623167520795
49,13,6,-59.509287616677085,-17.201460928383216,-51.584263158691854
49,13,7,-69.23245284499326,-7.870248215650428,-58.18177331917218
49,14,1,-67.73010634806663,-12.314964033032055,-60.906341858948785
49,14,2,-59.88831922817203,-11.713185993228194,-52.415697765054425
49,14,3,-74.57580889922963,-5.538836801996033,-67.91763369660828
49,14,4,-69.61933778466118,-17.099212089228413,-58.895891649037516
49,14,5,-54.366096305502865,-15.21164687885586,-46.2074591848347
49,14,6,-74.08078006165752,-11.532082666543953,-61.74613452659061
49,14,7,-60.19784002669235,-6.993465418861193,-46.919528376896025
49,15,1,-64.09878042035668,-14.757727920286303,-56.17627992007261
49,15,2,-90.01431677651692,-10.111870957795789,-81.96364025672216
49,15,3,-75.48525891705954,-11.45109064839021,-69.43622644775937
49,15,4,-77.71526961784781,-9.163053270038581,-70.08132423347887
49,15,5,-77.62401163087887,-10.247181275239685,-63.279891030705784
49,15,6,-60.85093852889792,-14.007038457157215,-49.38665222063835
49,15,7,-70.9316861937832,-8.751796013230956,-63.67169575877867
49,16,1,-64.70232352072193,-10.65010686589675,-55.752828444543724
49,16,2,-52.860589867923665,-11.41116660025173,-39.84271097180323
49,16,3,-62.58745990806579,-9.719800013971692,-51.74949424769235
49,16,4,-82.02842477889142,-11.772063492355912,-72.24930939244793
49,16,5,-77.09128022442704,-12.514378297485088,-68.78843485192027
49,16,6,-66.49044210018404,-9.568733311591163,-59.187239083137285
49,16,7,-64.6505703204652,-14.157673325361086,-54.014341944647185
49,17,1,-69.67792336513784,-14.424550011017807,-60.86043485910351
49,17,2,-83.38061825618385,-6.704674911462953,-73.83584080750929
49,17,3,-73.21344663464494,-7.436925437215728,-63.0456883435279
49,17,4,-69.60516418003576,-7.907725758373161,-60.64935894403827
49,17,5,-72.72755509306103,-9.25856426651854,-63.71605083653873
49,17,6,-72.22398351376289,-11.936133587073801,-62.57889471941146
49,17,7,-84.34922476647327,-8.170839739925757,-75.5178431358851
49,18,1,-65.68589861738077,-11.726602244786768,-57.29676616692108
49,18,2,-60.69916861945374,-10.17637304090218,-50.19844293074142
49,18,3,-70.75610155446999,-4.147280072388725,-57.50962871264516
49,18,4,-67.14657003535909,-11.66875595238247,-58.95100873424982
49,18,5,-75.95331961870633,-14.937271227805844,-64.02043101249382
49,18,6,-70.5439059437089,-7.587923326859972,-60.066047855845724
49,18,7,-68.65149019047946,-5.948307429327576,-57.671854824252115
49,19,1,-43.345059441581085,-10.039881792194397,-33.42385672719607
49,19,2,-59.72957916441023,-6.702008091179636,-48.30906642691228
49,19,3,-76.71161430359135,-15.010651273546534,-64.97364154409968
49,19,4,-63.27016005997676,-10.399894089035977,-52.52127013572961
49,19,5,-50.777088296075064,-2.6227747734587226,-38.39081699948035
49,19,6,-70.15265016064198,-12.822633334129037,-63.1055110762911
49,19,7,-77.79761050017136,-13.387191117405944,-67.07331752756099
50,0,1,-73.17773324317074,-11.146988640417948,-61.6498462964839
50,0,2,-68.12335861329794,-12.114727681265098,-57.49956099374852
50,0,3,-58.59413383521946,-11.836020819994971,-48.86517932146677
50,0,4,-69.91996535988477,-4.694784013139596,-60.89685055905836
50,0,5,-56.59423325573193,-7.146000386881331,-46.930730875327264
50,0,6,-75.74996801856338,-12.909254435484938,-62.985063905278835
50,0,7,-72.85690600904617,-6.68495118021861,-62.61980611762408
50,1,1,-80.8116044538946,-11.10205554767334,-70.40168506113713
50,1,2,-56.86867696687556,-9.682802490514844,-46.72026816239322
50,1,3,-59.17906765135467,-10.11332476786014,-49.16779857263475
50,1,4,-66.23796112016483,-9.912683766887035,-57.97829467141473
50,1,5,-72.40539482412211,-6.340787932173534,-61.216935560401915
50,1,6,-63.791897497375984,-16.81810812643245,-54.19480089246226
50,1,7,-63.349562071694905,-11.717519833834931,-54.6748348466099
50,2,1,-74.87373204639525,-6.258713818867583,-65.75875675845992
50,2,2,-67.01142659263725,-12.992568886337924,-57.59043206136188
50,2,3,-56.55435757500303,-5.26296927629401,-46.05454235262519
50,2,4,-61.092952521443785,-7.085675313355546,-48.764224088047044
50,2,5,-81.14255448577208,-14.610395238608298,-69.47450636741027
50,2,6,-61.23006241470361,-7.6745916322685535,-51.73015772700818
50,2,7,-68.81599993553235,-12.474963707287982,-57.24772558716713
50,3,1,-60.759252500705486,-13.49642591151636,-52.89307586724338
50,3,2,-67.04345301275069,-10.061749479283437,-58.85903690084273
50,3,3,-81.28225340961414,-7.104679226268033,-70.43648240760132
50,3,4,-69.65969331534923,-14.202338897056652,-58.9895392310907
50,3,5,-67.92100094679958,-11.635456715266317,-61.866239307747556
50,3,6,-58.20935539906897,-10.177266242569752,-50.071486803130576
50,3,7,-67.47258268938421,-9.369456884549557,-58.49105121753315
50,4,1,-65.25248959085647,-9.778773800602243,-54.69913580055635
50,4,2,-71.3205139154457,-7.45942870634885,-61.96089464759133
50,4,3,-80.87309815720731,-8.761233700036591,-68.15493237245246
50,4,4,-72.11585288743115,-9.422904260531153,-63.76233524319638
50,4,5,-76.47086132582464,-7.44134962135821,-68.16083549874314
50,4,6,-66.99849365974981,-10.584646427102314,-55.50780896345808
50,4,7,-60.61606314621736,-9.667146592566127,-53.147456899145745
50,5,1,-67.0878204828976,-10.60368475743619,-53.43878249626298
50,5,2,-70.12252499176788,-11.26053909354011,-60.52111320153337
50,5,3,-55.49555986936697,-2.5057633628007014,-45.98430062989526
50,5,4,-82.14051278333224,-10.208501428600826,-67.63498584831139
50,5,5,-80.6562185552731,-9.877541031598383,-70.82947419198679
50,5,6,-71.21482834438666,-11.276014618652036,-60.23752073265312
50,5,7,-61.6877731853819,-12.711597949075385,-53.01324190761118
50,6,1,-62.13941286066958,-9.652997561465927,-51.392886513741075
50,6,2,-78.15718206287322,-8.280207631455738,-69.7583981684588
50,6,3,-70.94620088669141,-8.096119021574,-64.27159741866298
50,6,4,-77.18074640307142,-11.81792673815513,-65.36268417560291
50,6,5,-63.25812533153837,-11.861710471187283,-52.93572819524508
50,6,6,-58.417753730516075,-20.839965669684243,-47.54393731622948
50,6,7,-75.41443753571991,-5.896742457469214,-67.68576340452651
50,7,1,-62.767499463827676,-8.957449557190296,-51.18220860976321
50,7,2,-72.99772697205262,-7.171890288595354,-61.29555508509946
50,7,3,-66.48115556149938,-15.201007836437185,-56.02245775358259
50,7,4,-62.55958482050824,-13.062574777215254,-53.02054032867448
50,7,5,-73.21331520897823,-10.457725529646856,-62.29127599839669
50,7,6,-80.04370681292257,-17.01458813820976,-72.18982385369023
50,7,7,-58.438366680413736,-13.810057598326429,-46.18746209870623
50,8,1,-76.44811939192644,-11.422206000726318,-67.4366575202156
50,8,2,-68.89625994274014,-6.815738153188597,-59.94334701744817
50,8,3,-80.6734271506805,-7.464906645447213,-71.46072977500945
50,8,4,-79.181976577392,-10.359132991773834,-66.08623524298663
50,8,5,-80.88995862377678,-7.992937033371971,-70.56812453463411
50,8,6,-73.60705233146686,-11.590514695658236,-59.3532336473717
50,8,7,-67.93299731306728,-13.720913007068717,-55.31194535872906
50,9,1,-74.50785358975145,-9.780903514542782,-65.17622327698402
50,9,2,-73.14442715984555,-7.054077063826734,-64.32187121824118
50,9,3,-80.04351374373351,-10.217454516722166,-66.61263968377995
50,9,4,-73.71650408969266,-11.001843225974124,-62.186627076312064
50,9,5,-88.36472643063347,-11.037049887693433,-78.53200152428377
50,9,6,-54.63535497543854,-1.1422869898065482,-42.90953750554669
50,9,7,-74.23613282450638,-6.912743173376111,-63.92594317104167
50,10,1,-68.83624274428165,-10.542538111140576,-57.358850556954735
50,10,2,-63.38015953689276,-12.156292690855791,-51.31062501806947
50,10,3,-68.94466402826433,-14.580962105627107,-59.87326643054463
50,10,4,-67.83372255403707,-8.434313431924364,-55.7575033025556
50,10,5,-69.126283047556,-11.783390252976288,-61.251482772852206
50,10,6,-66.55220998783452,-7.9833033545310155,-57.932691731255915
50,10,7,-60.46657985951904,-9.025603497273003,-46.228813422224675
50,11,1,-61.61448753038194,-12.688839229604275,-54.14614493715244
50,11,2,-60.40240517740241,-11.78752657257554,-51.44558064286361
50,11,3,-75.38953703474654,-6.218571404784373,-69.21605653013529
50,11,4,-67.9524019157034,-12.180515194501442,-53.48486156864644
50,11,5,-78.85466449412598,-12.105960453423474,-68.25473507639012
50,11,6,-70.85886958669863,-10.435166090123783,-60.56173467577795
50,11,7,-70.96577319657226,-12.539935533379628,-62.18144728537139
50,12,1,-71.14799681704832,-5.873156614259828,-60.81508228056733
50,12,2,-76.63923392702651,-13.555420425396616,-65.84859120650266
50,12,3,-77.21514276468528,-9.91502663740153,-68.33931869260452
50,12,4,-51.61446953327495,-9.912263898888162,-41.818881204163304
50,12,5,-80.46590995613816,-9.370272312426183,-68.12247631187428
50,12,6,-74.13585570010471,-9.285033854947635,-62.643636294263416
50,12,7,-82.39191722255674,-9.19121177076611,-71.0050402816404
50,13,1,-59.019562153959406,-5.561859624199552,-44.990538956647114
50,13,2,-60.341962898214845,-15.000832961462581,-51.4461069041324
50,13,3,-67.46518193158737,-9.047715632708885,-55.29638764254367
50,13,4,-70.83871470653494,-11.158002284676323,-59.85678394638607
50,13,5,-78.7554436084988,-11.209281739800264,-69.08356397797516
50,13,6,-67.01568057450149,-17.603858143036227,-53.84067251192815
50,13,7,-70.64238907971445,-9.040080560592452,-59.18372261885133
50,14,1,-75.4644524019858,-12.854024163573332,-62.67808021860125
50,14,2,-65.79568334516762,-10.332044504885673,-56.570063776556985
50,14,3,-77.98324964912347,-7.582966326712716,-69.28056274044846
50,14,4,-67.64720034962353,-11.937615914355518,-60.07287066409253
50,14,5,-66.56652059932169,-7.77039085400491,-57.225761440381454
50,14,6,-75.48901757582402,-9.854386473266793,-65.0565169828258
50,14,7,-63.86414122556218,-19.50233182135735,-52.15144674004311
50,15,1,-54.02845629372909,-12.746340527463786,-39.96064490359779
50,15,2,-83.77434892298878,-9.999378287743491,-72.52372879084108
50,15,3,-80.87850983081947,-12.123071518467974,-76.60009702330814
50,15,4,-66.44577628918229,-8.028458564484046,-56.228226486125116
50,15,5,-70.72379064421527,-1.7417998858227257,-59.412488653849046
50,15,6,-71.21032190268573,-7.943161628600214,-59.688042399439276
50,15,7,-78.34814004169849,-14.091521250355001,-69.84868244847068
50,16,1,-56.32172204055626,-4.5514214371699575,-43.599041924446766
50,16,2,-67.39370386012132,-11.05714915138014,-56.36468395645743
50,16,3,-49.260582048751345,-3.88635258041501,-36.88759512651734
50,16,4,-57.29474235712301,-7.186367243713722,-46.409240741203526
50,16,5,-61.05199675426534,-6.312524541296717,-47.453335075644986
50,16,6,-70.94595148764479,-9.91533792728172,-62.88753568928556
50,16,7,-48.903164805354876,-8.805933082365458,-32.683425293708254
50,17,1,-76.78496272518608,-12.333349043674755,-68.35206530753777
50,17,2,-81.72064192754164,-9.724519498192569,-73.41419301738559
50,17,3,-63.32185789530598,-8.507088643000436,-53.35784814239832
50,17,4,-67.52485722241967,-11.57028809157038,-54.786984351471894
50,17,5,-71.78438449550106,-6.677392091252592,-63.450560899359516
50,17,6,-58.570754179740184,-13.836162617760518,-50.155070247597415
50,17,7,-59.51076708089094,-8.766047763338356,-45.66947632240227
50,18,1,-75.95142610862486,-3.8449903524857616,-69.06728715247685
50,18,2,-60.18916418957161,-11.31067644993381,-49.758502201770874
50,18,3,-75.06000567422028,-9.491388208104311,-65.2803651339401
50,18,4,-71.3817076830107,-13.21703273697177,-61.30129495293691
50,18,5,-67.71137496094413,-9.188741362483169,-56.901543513435996
50,18,6,-77.82767143309574,-11.057489582833698,-69.88550634357908
50,18,7,-64.55226985213602,-12.485798755093136,-57.11242174831913
50,19,1,-65.14538103660074,-12.11810639420027,-57.72131534990059
50,19,2,-65.98882362509968,-10.847346607629573,-55.174258849365
50,19,3,-61.334857315715944,-5.342878686722782,-50.25686537634723
50,19,4,-49.99306008485455,-13.58650641088715,-41.721120254961846
50,19,5,-66.90617963119404,-12.523190607038329,-55.493067965321174
50,19,6,-62.76754432854516,-13.358066282171423,-49.954380720444995
50,19,7,-80.20135018411432,-6.811052905351852,-65.85541877289046
51,0,1,-58.99318913570264,-17.04715831575833,-52.31017763914148
51,0,2,-63.517583815239064,-15.245681262795438,-50.37472112393546
51,0,3,-65.5309086994995,-10.303326756037665,-54.68810898727178
51,0,4,-78.6989629766917,-5.9601954022136425,-70.71113184530327
51,0,5,-54.46124052577437,-10.58683607060072,-42.96235773200395
51,0,6,-58.258563808936614,-8.981245964812487,-50.588173038057754
51,0,7,-58.17702999313842,-8.286657087045498,-48.9778351535131
51,1,1,-68.78130913235103,-12.954856066477863,-60.80883815469778
51,1,2,-87.48136889927986,-11.19144349467709,-77.84128504901791
51,1,3,-76.13900197108457,-13.62769495831941,-66.63768671921635
51,1,4,-64.55119331273649,-11.396082728001868,-55.582518202580616
51,1,5,-75.18328033979034,-6.701499021396691,-64.34506539924939
51,1,6,-60.5837502990586,-12.699504858724286,-47.20194121364973
51,1,7,-62.19719964926273,-8.234020801836866,-51.03267167911118
51,2,1,-76.33043857343723,-4.465695743601033,-69.04602754620126
51,2,2,-74.54870575917542,-7.734070036704365,-62.453049425915964
51,2,3,-63.32642563404084,-10.744136174535408,-55.26818553435265
51,2,4,-79.6346118727091,-13.28379268156512,-71.61500451392949
51,2,5,-69.35038560279156,-13.709602726976453,-64.35436673713244
51,2,6,-61.96887860881346,-10.364168714707933,-53.546775777098205
51,2,7,-77.72575209543902,-4.807307516463022,-68.85800334157385
51,3,1,-64.98159073444451,-11.965389600845675,-56.67898149077796
51,3,2,-71.89419688933509,-11.951684441982366,-64.79418047167925
51,3,3,-72.75859959969877,-14.882437698086923,-61.94333672482048
51,3,4,-61.0795488217245,-8.388854654647263,-52.995430771255265
51,3,5,-65.02840883854365,-11.509761993297797,-58.19995548372035
51,3,6,-68.14261969504737,-6.115467161039643,-57.81044688556233
51,3,7,-63.07829144226826,-6.665600914222898,-49.92737228101452
51,4,1,-64.7288855758054,-2.4126772202188596,-55.59952544680485
51,4,2,-66.28227240476551,-8.347040953005653,-57.460829229206205
51,4,3,-74.4017971314241,-13.491621182185092,-64.40933902737879
51,4,4,-66.6852986122736,-3.621899620963652,-58.83721232011103
51,4,5,-78.18818553997218,-11.163585162443717,-69.65904768185186
51,4,6,-64.28494435296516,-11.244759941015724,-55.30187521895672
51,4,7,-65.52502430753772,-11.316448680958263,-58.54126011902851
51,5,1,-64.99355085835737,-16.165977344663734,-55.9279680770234
51,5,2,-75.05232757201966,-12.774108645854874,-64.42221539868952
51,5,3,-78.43427128979658,-9.483093005415867,-67.60376487000904
51,5,4,-76.3157266592838,-7.909511336557729,-64.5362823793052
51,5,5,-75.85150483497775,-4.497457315508935,-63.866216760259285
51,5,6,-68.00639330455854,-9.393095889841431,-59.22828444986155
51,5,7,-79.69060744759065,-8.196588394034386,-71.21133629943165
51,6,1,-80.82120977367421,-9.401123992630078,-70.79067005664218
51,6,2,-75.01439555054101,-8.393846255068475,-63.58499357434219
51,6,3,-58.13384741395538,-9.215513067324633,-48.433357073549786
51,6,4,-58.238593935846055,-13.654937867651121,-48.55254240362156
51,6,5,-70.42992627491579,-8.311785452430529,-64.07986466971904
51,6,6,-74.06920972144329,-9.33054070506989,-62.76661951778219
51,6,7,-64.98521213591656,-15.50391685822467,-58.52515847210792
51,7,1,-76.27608403378325,-8.614138760458033,-68.2532281298332
51,7,2,-75.41446623654599,-12.337505952001123,-65.93776982380783
51,7,3,-82.04121230127875,-13.79458768749981,-72.75539939308413
51,7,4,-60.80865996200673,-9.561238946133358,-47.8547693021796
51,7,5,-64.2444934442995,-13.963097531211773,-53.23477793293149
51,7,6,-52.508917903169134,-7.835605133847454,-45.90604064508351
51,7,7,-76.08425028584182,-12.769423870002068,-66.43482541759312
51,8,1,-62.91656880134155,-11.745122221349979,-55.604541347907656
51,8,2,-70.61445971177879,-7.90638551591452,-59.161282708694884
51,8,3,-55.69526512118166,-10.325689236986692,-42.067908753987474
51,8,4,-60.008603038900034,-11.953606105645552,-49.80736311028178
51,8,5,-63.472431661384995,-6.6313498711073535,-54.10025374340647
51,8,6,-63.30460040714482,-8.361967076680616,-52.95768943576455
51,8,7,-69.93950612678587,-9.758386945095724,-58.871350617746096
51,9,1,-79.99014040093525,-7.977627471998217,-70.25744851163654
51,9,2,-60.78993576236316,-9.496439476586445,-51.91832915344962
51,9,3,-73.05148499331646,-10.36679964339568,-61.08245224541557
51,9,4,-74.05459163222484,-10.216829273101396,-63.435287550698476
51,9,5,-79.43271657472266,-11.702186991671878,-70.09881538213058
51,9,6,-66.04007108670578,-8.347423284234358,-55.80071889607606
51,9,7,-77.02691970300569,-11.402554982953534,-66.45291215699943
51,10,1,-79.56749437347733,-13.899109678033708,-69.8968279656995
51,10,2,-71.7787564334868,-7.012829269405092,-64.59969813597615
51,10,3,-64.42758723082216,-13.177115295718899,-52.73928945978917
51,10,4,-53.96786444267898,-8.805747221289565,-43.362146379472016
51,10,5,-64.102972679911,-9.875741932595483,-58.662473744343465
51,10,6,-67.85639313966104,-4.7308227530964775,-55.0580514765972
51,10,7,-79.06124586020884,-17.05524925053148,-67.52526068784657
51,11,1,-64.39016662304593,-10.526032868244478,-52.040107951005844
51,11,2,-63.70860076158719,-12.964147825585853,-54.24333159385146
51,11,3,-84.66523704633977,-5.835409122788262,-74.2771143753321
51,11,4,-73.68848739113135,-14.200256607800778,-64.57567792599023
51,11,5,-71.22781977118844,-10.711372412514583,-58.79888716204145
51,11,6,-71.11037017239599,-8.607692989574225,-55.37232900747937
51,11,7,-81.11944897786162,-7.86270098159131,-72.19291221551043
51,12,1,-60.292782122150214,-13.544979920123115,-51.75448473152245
51,12,2,-75.49347148752405,-11.762410349151747,-68.99283785829832
51,12,3,-73.74502546973635,-6.8957861586503375,-64.88381437995967
51,12,4,-64.75729782890372,-7.899301159951387,-54.47187378275757
51,12,5,-72.82810702878677,-10.237569093125543,-64.57664850517835
51,12,6,-70.94508559612083,-11.080071751646907,-60.19849429030405
51,12,7,-67.3228801393313,-9.798252809148044,-61.080124193209905
51,13,1,-84.77987301046467,-14.293252159539907,-77.35657078784695
51,13,2,-70.25382915568612,-14.509804955645311,-61.457575874743085
51,13,3,-69.45970578928807,-12.141525495880137,-60.810241645323885
51,13,4,-64.0484125589055,-9.627769417426368,-57.874083919472454
51,13,5,-60.87665193996163,-13.914338509682436,-51.08647869840808
51,13,6,-59.235145980035156,-13.553034724748047,-52.36885679012093
51,13,7,-65.16637537485322,-6.569607940177811,-60.166661257121696
51,14,1,-69.28646548060748,-11.690689476920749,-59.74614648002452
51,14,2,-52.97934002747017,-3.476045237522312,-40.85394866438103
51,14,3,-60.331905427539276,-9.013851675269361,-48.91702342571356
51,14,4,-76.03607459925718,-11.616211526765381,-65.65514516744727
51,14,5,-78.07610235895163,-10.98466787522394,-68.03578763223167
51,14,6,-61.273035233872534,-8.442499684692038,-54.000838654407474
51,14,7,-61.39792789462829,-9.866971866554685,-49.808018768307214
51,15,1,-72.78376730807511,-10.61599716350057,-61.823597714036104
51,15,2,-72.2899458707264,-10.241222775495158,-63.19785795179102
51,15,3,-69.29011826143395,-11.055148788541867,-58.963030815187885
51,15,4,-67.98982975498177,-9.076197124134238,-56.39458518989915
51,15,5,-63.92639075077667,-14.258686626179909,-49.20085349659164
51,15,6,-73.66278556410606,-16.337059980460246,-61.63994903842414
51,15,7,-64.21633807579123,-11.827911717780953,-57.06592961703647
51,16,1,-71.06381890785677,-8.308511552589152,-61.835522667082756
51,16,2,-79.36770787917835,-9.446876564675515,-67.17058057211834
51,16,3,-79.80773963894765,-10.141072723900695,-70.89483403327857
51,16,4,-68.23039340841228,-9.737076310732771,-60.766596116724415
51,16,5,-74.17641479383303,-6.711037519765908,-62.74189260798551
51,16,6,-79.70100929063885,-8.740438872602226,-68.5911806851481
51,16,7,-76.34086030396215,-11.482797995191172,-65.20368185666952
51,17,1,-63.45496671618128,-10.047223118814825,-55.55187787076353
51,17,2,-69.27003276206344,-8.679260717531738,-61.195329425750494
51,17,3,-91.74168803478359,-14.800598652886588,-80.96040655577951
51,17,4,-75.75683981216022,-10.601334956056435,-64.06874241839006
51,17,5,-60.75982563631151,-9.057911301474949,-49.375272612879456
51,17,6,-71.669980413262,-5.898690943861739,-62.24591193104099
51,17,7,-70.90812195944065,-12.133129310699442,-62.7081746704885
51,18,1,-73.93457364793944,-10.04950103248474,-66.44477801519484
51,18,2,-71.85157865339217,-12.508694690403953,-60.23003085221857
51,18,3,-68.56065415830395,-11.610501070582204,-57.43401308600767
51,18,4,-63.135884802415056,-12.907874554569046,-53.46125137417098
51,18,5,-72.41864789567467,-12.999108931871058,-62.670981509346525
51,18,6,-60.121702150330755,-5.987436165033294,-51.73615290283059
51,18,7,-66.61020547606859,-12.2335093562935,-52.89315222152765
51,19,1,-63.215912699107605,-12.833648927790694,-51.7859291742112
51,19,2,-70.89486908243087,-7.470304445739034,-58.4998111140262
51,19,3,-82.139391579607,-12.389304925913873,-71.1685786825546
51,19,4,-70.46652746176952,-10.238434105019351,-58.49229496660982
51,19,5,-60.4186100858579,-9.358303715929353,-50.7631579368122
51,19,6,-85.0577357964697,-10.59713457046399,-77.1695610297322
51,19,7,-64.15402738029995,-8.530768764736807,-57.490330337023934
52,0,1,-53.96718596774985,-2.0427221736259593,-43.33139272858154
52,0,2,-61.65500773854063,-7.978870013735661,-51.27646196418277
52,0,3,-76.9235407776563,-10.346585842357936,-66.64783046882168
52,0,4,-67.70154096232838,-9.84904300329309,-59.57303039279153
52,0,5,-72.43501282389728,-6.145924885228743,-62.661734901573965
52,0,6,-73.34118910784346,-17.130784911421177,-66.04392627448648
52,0,7,-73.3966019077287,-9.433765905204544,-66.916703205575
52,1,1,-52.28595299652699,-7.949393864094601,-44.04012651138276
52,1,2,-73.11836297055692,-8.144539653931659,-62.395154379851675
52,1,3,-75.31036644107141,-13.504824655074103,-62.81661292236407
52,1,4,-62.658386654343175,-13.725676737723726,-52.18376150447719
52,1,5,-67.49877796174155,-4.664744346294746,-57.79509805022847
52,1,6,-74.11899554253054,-11.962210029746613,-64.24780814193059
52,1,7,-83.83590092801167,-12.275420365474726,-70.01118235794074
52,2,1,-55.45524028521293,-7.273559208442206,-47.968538402527045
52,2,2,-56.60308331415288,-11.293057964914286,-47.88093490023521
52,2,3,-70.21889588856284,-9.79811189052277,-60.26054283226152
52,2,4,-68.86854172979915,-6.39833234583188,-58.39042152102625
52,2,5,-62.997927294325336,-11.359817395658734,-50.49508381227669
52,2,6,-65.57411157513164,-11.670630447376526,-57.74331351071015
52,2,7,-80.16923930601955,-3.5132510411083526,-73.42862022207045
52,3,1,-59.10361515314202,-6.953230975059266,-47.47648682677606
52,3,2,-64.54774939290424,-15.472802022553612,-51.566635163857036
52,3,3,-66.40004358741062,-5.681238675029421,-56.44307163018322
52,3,4,-66.63352267231684,-13.794504149574827,-57.33621184371444
52,3,5,-65.94161312654033,-10.958686057149977,-56.840014476962644
52,3,6,-61.09005804087536,-15.054984745403905,-53.68770352128105
52,3,7,-59.31158799367828,-14.803168376020672,-47.31945437353671
52,4,1,-62.753390395485994,-6.543215604398693,-52.178390750456366
52,4,2,-65.34565114302461,-5.103011301458914,-53.89866656359806
52,4,3,-71.87644092618525,-11.792231705664662,-61.10796906652565
52,4,4,-74.63318562494662,-11.672252492480704,-64.13948314397439
52,4,5,-82.01543257945167,-9.213820951441653,-71.54722605810666
52,4,6,-78.42324795902229,-12.46802808897078,-68.62861426404764
52,4,7,-62.297103437516476,-7.169974308698041,-50.912879436204015
52,5,1,-62.89057670194264,-16.252407533377678,-52.08820598919698
52,5,2,-57.353871293747005,-11.374636935415479,-49.979291194723736
52,5,3,-56.43512964513062,-15.513433820251628,-47.39747262620292
52,5,4,-64.67373671534749,-6.9742701141113415,-56.654978706969516
52,5,5,-74.13309440238201,-9.036872495770776,-65.29799868952944
52,5,6,-63.66057547178987,-9.14814528596198,-56.12494806163767
52,5,7,-74.20681231503384,-11.876883751359353,-64.59051717911385
52,6,1,-75.9298824179147,-6.3163416168197815,-65.85290575321604
52,6,2,-74.31920757152884,-7.534041627508036,-64.0517602562067
52,6,3,-70.75263688591471,-10.281344089053597,-61.77787177931798
52,6,4,-50.09667726149928,-9.977624952553219,-40.71305477000963
52,6,5,-85.25013656754173,-12.428624703017263,-72.27419679856249
52,6,6,-70.29750318109365,-6.8886105769956885,-59.22527009062297
52,6,7,-66.01911870955291,-5.8469465867617405,-55.70293835024012
52,7,1,-53.408931315359524,-8.05023176464716,-42.44813828200511
52,7,2,-61.33148034697055,-12.51908561856617,-51.09072854137502
52,7,3,-72.52697672584138,-7.0117496010779625,-64.22589686286967
52,7,4,-72.20722802276963,-13.696813374865833,-64.65733809885239
52,7,5,-79.27733480181156,-8.244794095140477,-71.55861915088212
52,7,6,-69.24595817340612,-7.731418593419725,-59.59742059501942
52,7,7,-80.45541268480089,-12.180506134564279,-70.32270447414787
52,8,1,-64.17523429686551,-6.918567995055394,-48.39351671354397
52,8,2,-71.4969978127228,-8.82307656577666,-64.66277054367112
52,8,3,-73.7113956801746,-9.095124265564158,-62.04522437505349
52,8,4,-64.57908679306071,-15.054850490758522,-51.22859381290513
52,8,5,-74.5039222144642,-10.166593947185248,-62.368443798016614
52,8,6,-81.25621052559056,-9.601609491170567,-70.8919679407203
52,8,7,-58.701105161886034,-11.738563460432784,-47.34595182314703
52,9,1,-74.502636375941,-6.033957217299691,-65.20286662181034
52,9,2,-64.34949199603469,-6.33829473282709,-54.4745839467848
52,9,3,-65.08133509907124,-4.252511454227738,-56.31690337240073
52,9,4,-74.50110486989855,-8.799008234993956,-66.7089124525602
52,9,5,-55.8032461415878,-8.530463148862331,-47.452382344321705
52,9,6,-81.15272965151068,-12.096881128653703,-72.4507200241178
52,9,7,-78.6193189485532,-2.3518607165197274,-70.10825803983074
52,10,1,-76.73650185987782,-9.740168279166157,-68.4935885839857
52,10,2,-65.71154757909285,-13.626150225562679,-56.599944543962565
52,10,3,-74.62843682333063,-7.997600569840092,-63.54175723554191
52,10,4,-64.31548199335931,-8.727346747910632,-53.471926542746445
52,10,5,-71.34607462680447,-7.9608896455765725,-62.10135823514967
52,10,6,-79.9240560720936,-7.2061036055576695,-68.54789574741567
52,10,7,-65.25010872391573,-7.402253412319363,-51.782998382354904
52,11,1,-73.28354006366455,-12.295277113640442,-62.018186132917734
52,11,2,-78.51507285975141,-10.84702986622819,-68.89950060061847
